molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL2436702,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,644.8599999999999,7.946000000000009,1.0,7.0,4.8696662315049934
CHEMBL2436701,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,630.8329999999999,7.555900000000008,1.0,7.0,4.87942606879415
CHEMBL2436700,O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,616.8059999999999,7.165800000000008,1.0,7.0,4.761953896871205
CHEMBL2436699,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,602.7790000000001,6.775700000000008,1.0,7.0,4.826813731587726
CHEMBL2436697,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,630.8329999999999,7.555900000000008,1.0,7.0,4.847711655616943
CHEMBL2436696,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,616.8059999999999,7.165800000000008,1.0,7.0,4.892790030352131
CHEMBL2436695,O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,602.779,6.775700000000008,1.0,7.0,4.785156151952302
CHEMBL2436694,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,588.7520000000002,6.385600000000006,1.0,7.0,4.863279432843593
CHEMBL2436693,O=c1cc(-c2ccccc2)oc2cc(OCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,574.7250000000003,5.995500000000006,1.0,7.0,4.774690718274137
CHEMBL3099500,CN(CCCCNc1c2c(nc3c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc4ccccc4)C(=O)N[C@@H](Cc4ccccc4)C(=O)OCc4ccccc4)cccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,inactive,1151.4229999999998,8.88370000000001,7.0,13.0,4.292429823902063
CHEMBL3235503,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,inactive,514.7640000000004,7.446000000000006,2.0,6.0,4.616184634019569
CHEMBL3286981,COc1cc(/C=c2\sc3nc(-c4ccncc4)cn3c2=O)cc(OC)c1O,active,381.4130000000002,2.0885000000000002,1.0,8.0,7.031517051446065
CHEMBL3286982,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(OC)c1O,active,414.8700000000002,3.346900000000003,1.0,7.0,8.154901959985743
CHEMBL3286983,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Cl)c1O,active,419.2890000000001,3.991700000000002,1.0,6.0,7.494850021680094
CHEMBL3286984,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Br)c1O,active,463.7400000000001,4.100800000000003,1.0,6.0,7.7447274948966935
CHEMBL3286985,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(O)c1O,active,400.84300000000013,3.0439000000000025,2.0,7.0,7.7447274948966935
CHEMBL3286986,COc1cc(/C=c2\sc3nc(-c4ccncc4C)cn3c2=O)ccc1O,inactive,365.4140000000001,2.3883200000000007,1.0,7.0,5.0
CHEMBL3286987,COc1cc(/C=c2\sc3nc(-c4ccncc4C)cn3c2=O)cc(OC)c1O,active,395.44000000000017,2.39692,1.0,8.0,7.494850021680094
CHEMBL3286988,COc1cc(/C=c2\sc3nc(-c4cccc(Cl)c4)cn3c2=O)cc(OC)c1O,active,414.8700000000002,3.346900000000003,1.0,7.0,8.221848749616356
CHEMBL3286989,COc1cc(/C=c2\sc3nc(-c4cccc(C(F)(F)F)c4)cn3c2=O)cc(Cl)c1O,active,452.8410000000001,4.357100000000003,1.0,6.0,6.910094888560602
CHEMBL3286990,COc1cc(/C=c2\sc3nc(-c4cccc(OC(F)(F)F)c4)cn3c2=O)cc(F)c1O,inactive,452.3850000000001,3.7226000000000012,1.0,7.0,5.0
CHEMBL191083,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,active,284.408,2.498900000000001,0.0,3.0,6.259637310505756
CHEMBL3330737,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,active,504.63600000000014,8.604980000000005,1.0,5.0,6.3872161432802645
CHEMBL3330738,N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,inactive,485.63700000000006,9.043959999999998,0.0,5.0,5.0
CHEMBL3330741,O=C1NC(=O)C(=Cc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)C(=O)N1,inactive,547.6610000000001,7.362800000000007,2.0,6.0,5.0
CHEMBL3330742,CN1C(=O)C(=Cc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)C(=O)N(C)C1=O,inactive,575.715,8.047200000000007,0.0,6.0,5.0
CHEMBL3330743,O=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1,inactive,489.6250000000001,8.369100000000003,0.0,6.0,5.0
CHEMBL3330744,N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1,inactive,537.6730000000001,8.987159999999998,0.0,7.0,5.0
CHEMBL3330745,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(N)=O,inactive,555.6880000000001,7.948880000000006,1.0,7.0,5.0
CHEMBL3330746,CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(C=O)s3)cc21,inactive,588.8230000000002,11.350299999999983,0.0,6.0,5.0
CHEMBL3330747,CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(C=C(C#N)C#N)s3)cc21,inactive,636.871,11.968359999999983,0.0,7.0,5.0
CHEMBL3330748,CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(/C=C(\C#N)C(N)=O)s3)cc21,inactive,654.886,10.93007999999999,1.0,7.0,5.0
CHEMBL3330749,COc1ccc(-c2ccc(-c3ccc(C=O)s3)s2)cc1,inactive,300.404,4.964700000000002,0.0,4.0,5.0
CHEMBL3330750,COc1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)cc1,active,348.452,5.582760000000003,0.0,5.0,6.0
CHEMBL3330751,COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(C=O)s4)cc2n3C(C)(C)C)cc1,active,451.6380000000002,7.889100000000004,0.0,6.0,6.42021640338319
CHEMBL3330752,COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(C=C(C#N)C#N)s4)cc2n3C(C)(C)C)cc1,inactive,499.68600000000026,8.50716,0.0,7.0,5.0
CHEMBL3330753,COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(/C=C(\C#N)C(N)=O)s4)cc2n3C(C)(C)C)cc1,active,517.7010000000004,7.468880000000005,1.0,7.0,6.259637310505756
CHEMBL3330754,O=Cc1ccc(-c2ccc(-c3ccc4[nH]ccc4c3)s2)s1,inactive,309.415,5.437400000000002,1.0,3.0,5.0
CHEMBL3326698,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,inactive,455.55800000000033,5.232200000000004,2.0,5.0,4.0
CHEMBL3326704,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,inactive,469.5850000000004,5.622300000000005,2.0,5.0,4.0
CHEMBL3326709,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,inactive,553.5810000000004,6.5209000000000055,2.0,6.0,4.616184634019569
CHEMBL3327246,COc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,inactive,513.6380000000004,6.021000000000006,2.0,6.0,4.872895201635193
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,368.3850000000001,3.852600000000003,3.0,6.0,4.958607314841775
CHEMBL2206986,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,701.002,5.251600000000005,2.0,8.0,6.6020599913279625
CHEMBL2206995,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C(=O)C(C)C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,673.976,6.201900000000007,2.0,7.0,6.769551078621726
CHEMBL2207065,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,659.9490000000001,5.418100000000006,2.0,8.0,6.568636235841013
CHEMBL2207043,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,631.9390000000002,6.039200000000007,2.0,7.0,6.6777807052660805
CHEMBL2207042,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,617.9120000000003,5.649100000000006,2.0,7.0,6.6020599913279625
CHEMBL2207069,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,603.8850000000003,5.306900000000006,3.0,7.0,7.040958607678906
CHEMBL2206994,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,672.992,5.333300000000007,2.0,8.0,7.0
CHEMBL2207044,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,661.9650000000001,5.665700000000006,2.0,8.0,6.568636235841013
CHEMBL2207050,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCN6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,687.019,5.725000000000007,2.0,8.0,6.958607314841775
CHEMBL2206992,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6(C)COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,673.976,5.8082000000000065,2.0,8.0,6.3979400086720375
CHEMBL2206993,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CNC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,658.965,4.991100000000006,3.0,8.0,7.0
CHEMBL3403815,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,687.0189999999999,5.580900000000007,2.0,8.0,6.853871964321762
CHEMBL3403817,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,713.0569999999999,6.256000000000007,2.0,8.0,6.920818753952375
CHEMBL3403818,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,715.0289999999999,5.102300000000006,2.0,9.0,6.886056647693163
CHEMBL3403819,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,717.0449999999998,5.349900000000006,2.0,9.0,7.167491087293763
CHEMBL3403820,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,731.0719999999998,5.474400000000006,3.0,9.0,6.920818753952375
CHEMBL3403822,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,715.0729999999999,6.359500000000008,2.0,8.0,6.958607314841775
CHEMBL3403823,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,727.0839999999998,6.503600000000008,2.0,8.0,6.6777807052660805
CHEMBL3403824,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,729.0559999999998,5.349900000000007,2.0,9.0,6.769551078621726
CHEMBL3403825,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,731.0719999999998,5.597500000000007,2.0,9.0,7.0655015487564325
CHEMBL3403826,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,745.0989999999997,5.722000000000007,3.0,9.0,7.0655015487564325
CHEMBL3403827,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,717.0449999999998,4.943400000000007,3.0,9.0,6.920818753952375
CHEMBL3403816,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,701.0459999999998,6.111900000000007,2.0,8.0,6.958607314841775
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,active,458.37500000000017,2.233199999999999,8.0,11.0,6.301029995663981
CHEMBL3582126,C[C@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,inactive,342.34700000000015,1.6245,3.0,6.0,4.018181392829336
CHEMBL3582127,C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCCO)c21)CCC3=O,inactive,326.34800000000007,2.1336000000000004,2.0,5.0,4.552841968657781
CHEMBL3582128,C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCO)c21)CCC3=O,inactive,312.3210000000001,1.7435000000000003,2.0,5.0,4.464705879957229
CHEMBL3582129,C[C@@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,inactive,342.34700000000015,1.6245,3.0,6.0,4.1432711096171175
CHEMBL3582130,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)[C@@H](O)C[C@@H]2O)CCC4=O,inactive,324.3320000000001,2.0569,2.0,5.0,4.995678626217358
CHEMBL3582133,C[C@@]12C(=O)CC[C@H]1C1=C(C[C@H]2O)[C@@]2(C)CC[C@H](O)c3coc(c32)C1=O,inactive,342.39100000000013,2.607400000000001,2.0,5.0,4.361510743045363
CHEMBL549959,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O,inactive,322.3160000000001,2.2062,1.0,5.0,4.872895201635193
CHEMBL3593276,CCN1/C(=C/C=C/c2sc3ccc(OCCCO[N+](=O)[O-])cc3[n+]2CC)Sc2ccc(OCCCO[N+](=O)[O-])cc21.O=S(=O)([O-])C(F)(F)F,inactive,752.7680000000004,5.701300000000007,0.0,14.0,4.585026652029182
CHEMBL3593277,CCN1/C(=C/C=C/c2sc3ccc(OCc4no[n+]([O-])c4C(N)=O)cc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21.O=S(=O)([O-])C(F)(F)F,inactive,828.7860000000002,2.3454999999999995,2.0,16.0,4.769551078621726
CHEMBL3593280,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21.[I-],inactive,649.5360000000003,0.9987999999999999,1.0,8.0,4.585026652029182
CHEMBL3593282,CCCOc1ccc2c(c1)N(CC)/C(=C/C=C/c1sc3ccccc3[n+]1CC)S2.[I-],active,550.5310000000002,3.4883000000000024,0.0,4.0,6.096910013008056
CHEMBL3594077,Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1,inactive,268.27200000000005,2.860500000000001,4.0,4.0,4.801342913045577
CHEMBL3622510,O=C(O)c1c(O)cc2c([nH]c3ccccc32)c1O,inactive,243.218,2.4305000000000008,4.0,3.0,4.823908740944319
CHEMBL3740785,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)NC3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2,inactive,461.56200000000024,2.9863000000000017,2.0,4.0,3.6120765330265634
CHEMBL3741682,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)NC3=O)C(=O)Nc1c5ccc2c1OC=CC(C)(C)O2,inactive,477.56100000000026,2.8656000000000015,2.0,5.0,3.5228787452803374
CHEMBL3742121,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)N(C)C3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2,inactive,475.5890000000002,3.328500000000002,1.0,4.0,3.5228787452803374
CHEMBL3741529,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)N(C)C3=O)C(=O)Nc1cc2c(cc15)OC(C)(C)C=CO2,inactive,491.58800000000025,3.2078000000000015,1.0,5.0,3.5228787452803374
CHEMBL3739748,C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,inactive,477.60500000000036,3.681200000000003,1.0,5.0,3.5694412304772425
CHEMBL3741300,C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6C=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,inactive,461.60600000000034,3.8019000000000034,1.0,4.0,3.6910089709998357
CHEMBL3741111,CC1=CC[C@@H]2[C@@]3(C)[C@@H](O)CC(=O)OC(C)(C)[C@@H]3CC[C@@]2(C)[C@]12Cc1c(c(C)c(C)oc1=O)O2,inactive,456.57900000000035,4.405540000000004,1.0,6.0,3.5228787452803374
CHEMBL3739499,CC1=CC[C@@H]2[C@@]3(C)C=CC(=O)OC(C)(C)[C@@H]3CC[C@@]2(C)[C@]12Cc1c(c(C)c(C)oc1=O)O2,inactive,438.5640000000003,5.210740000000006,0.0,5.0,3.5228787452803374
CHEMBL3740688,CN1C(=O)[C@@]23CCC(=O)N2C[C@@]12C[C@@]1(C(=O)Nc4c1ccc1c4C=CC(C)(C)O1)C(C)(C)[C@@H]2C3,inactive,461.56200000000024,3.0825000000000014,1.0,4.0,3.7290883605895186
CHEMBL3742151,CC(=O)O[C@H]1CC(=O)OC(C)(C)[C@@H]2CC[C@]3(C)[C@H](CC=C(C)[C@@]34C[C@]3(OC(C)=C(C)C3=O)C(=O)O4)[C@@]12C,inactive,514.6150000000004,4.350100000000004,0.0,8.0,3.5228787452803374
CHEMBL469159,CC1(C)C=Cc2cc(C(=O)O)ccc2O1,inactive,204.225,2.569,1.0,2.0,3.5228787452803374
CHEMBL324842,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,inactive,360.3180000000001,1.7612999999999996,5.0,7.0,4.1432711096171175
CHEMBL3740705,COc1cccc(N2N=C(C)CC2=O)c1,inactive,204.22899999999998,1.8077999999999999,0.0,3.0,4.301029995663981
CHEMBL3739861,CC1=NN(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(=O)C1,inactive,341.4140000000001,5.269000000000004,0.0,3.0,4.301029995663981
CHEMBL3741643,CC1=NN(c2ccc(-n3cccc3)cc2)C(=O)C1,inactive,239.278,2.5899,0.0,3.0,4.585026652029182
CHEMBL3741680,CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1,inactive,294.35400000000004,3.516000000000002,0.0,3.0,4.568636235841013
CHEMBL3742091,CC1=NN(c2ccc(-c3cccnc3)cc2)C(=O)C1,inactive,251.289,2.861200000000001,0.0,3.0,4.838631997765025
CHEMBL3741747,CC1=NN(c2ccc(-n3c(-c4ccccc4)cc4ccccc43)cc2)C(=O)C1,inactive,365.43600000000015,5.410100000000004,0.0,3.0,4.707743928643524
CHEMBL290916,CC1=NN(c2ccccc2)C(=O)C1,inactive,174.20299999999995,1.7992,0.0,2.0,4.301029995663981
CHEMBL1880288,CC1=NN(c2ccccc2C)C(=O)C1,inactive,188.22999999999993,2.10762,0.0,2.0,4.301029995663981
CHEMBL3742311,CC1=NN(c2cccc(C)c2)C(=O)C1,inactive,188.22999999999996,2.10762,0.0,2.0,4.301029995663981
CHEMBL3740157,CC1=NN(c2ccc(C)cc2)C(=O)C1,inactive,188.22999999999996,2.10762,0.0,2.0,4.301029995663981
CHEMBL3739456,CC1=NN(c2ccc3ccccc3c2)C(=O)C1,inactive,224.26299999999998,2.952400000000001,0.0,2.0,4.301029995663981
CHEMBL3740761,CCc1ccccc1N1N=C(C)CC1=O,inactive,202.25699999999995,2.3616,0.0,2.0,4.301029995663981
CHEMBL3740979,CC1=NN(c2cc(C)ccc2C)C(=O)C1,inactive,202.25699999999995,2.4160400000000006,0.0,2.0,4.301029995663981
CHEMBL3741909,CC1=NN(c2ccc(-c3ccccc3)cc2)C(=O)C1,inactive,250.301,3.4662000000000024,0.0,2.0,4.709965388637482
CHEMBL3742036,COc1cc(N2N=C(C)CC2=O)nc(OC)n1,inactive,236.231,0.6063999999999998,0.0,6.0,4.301029995663981
CHEMBL3740667,CC1=NN(c2cccnc2)C(=O)C1,inactive,175.19099999999997,1.1942,0.0,3.0,4.301029995663981
CHEMBL3740581,CC1=NN(c2cccc(N3CCCC3)c2)C(=O)C1,inactive,243.3099999999999,2.399400000000001,0.0,3.0,4.774690718274137
CHEMBL3740705,COc1cccc(N2N=C(C)CC2=O)c1,inactive,204.22899999999998,1.8077999999999999,0.0,3.0,4.301029995663981
CHEMBL3739947,COc1cc(F)cc(N2N=C(C)CC2=O)c1,inactive,222.21899999999997,1.9469,0.0,3.0,4.301029995663981
CHEMBL3740346,CC1=NN(c2ccc(C(F)(F)F)cc2)C(=O)C1,inactive,242.19999999999993,2.8180000000000014,0.0,2.0,4.301029995663981
CHEMBL3741408,CC1=NN(c2ccc(C)c(F)c2)C(=O)C1,inactive,206.21999999999994,2.24672,0.0,2.0,4.301029995663981
CHEMBL3742186,CC1=NN(c2cc(F)ccc2C)C(=O)C1,inactive,206.21999999999997,2.24672,0.0,2.0,4.301029995663981
CHEMBL28626,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,inactive,302.23800000000006,1.987999999999999,5.0,7.0,4.518557371497695
CHEMBL66,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,inactive,304.25399999999996,1.1862999999999995,5.0,7.0,4.481486060122112
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,302.23800000000006,1.988,5.0,7.0,4.815308569182401
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,318.237,1.6935999999999998,6.0,8.0,4.82102305270683
CHEMBL309490,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,inactive,270.24,2.576800000000001,3.0,5.0,3.3010299956639813
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,286.23900000000003,2.2824000000000004,4.0,6.0,4.124360062995832
CHEMBL503168,O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,inactive,286.23900000000003,2.2824000000000004,4.0,6.0,4.2564902352715706
